msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;underlyingID;IACR_constituentInstrumentID_1
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;6708050657337993885
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;339662485826095930
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;9723479000403485942
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11398748280957445204
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;4488975178786787189
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;597362484818340701
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;127276139163856763
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;8950201314690141473
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;8228489578990448520
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;2621681710592132305
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;17800316706076463560
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11394556073218294904
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11674529042664020948
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;12500026578194732076
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;12877994075322294979
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;6839181545811147895
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;14258428681403690267
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;8961920010669196830
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;18417729960398408464
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;2952757483287329080
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;3920967388031113834
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;7627068570219372436
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;4878133203330948551
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11366164639766104087
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11703735434474888473
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;14018296434950185086
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;6005933532995003190
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;8372392105178795230
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;7199503065334982135
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;14704923549508520264
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;13661538839975458590
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;10716257120738208839
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;12042074566353246072
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;5937101125680910134
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;9260747533647492621
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;12526987745109259060
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11073027891268820746
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;1077325606273958257
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;12751609269889953702
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;860501377804613888
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;17477593295286743051
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;4734924870226549576
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;1716618229185682283
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;1845388608792630702
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;5592147813268223881
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;17019439007062266468
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;9528836892815385193
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;14780691172865252483
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;14971560883397548612
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;16517165287077759197
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11658944617365286375
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;678389363433089401
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;8222938332324379949
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;13216027303778854810
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;706179688623091691
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;982444383538860859
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;10353665104770066744
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;4262864256180736268
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;15547287686151207264
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;6692725719086270972
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;10132809000145985647
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;5046340674809781476
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;12043855966652946917
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;2470221579195506561
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11524828601310136981
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11563709435160251186
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;14930049911350591528
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;5655227502314378255
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;10480758772199227169
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;10315956490203986459
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;5858726254676837077
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;13439267217886533644
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;6468045365909886136
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;12313375957418555185
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;14591385254419875033
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;3949920169645396101
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;384048858454865045
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11321599274466270013
2069;25;12252;0;331;MTXCREFD;0;;4248;1707914831002731264;173998002274798499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831002731264;173998002274798499;1;11965779655769256839;11274427008621928371
